station,browse_name,node_class,value_type,value,node_id,path
SLD,Workpiece,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_Workpiece""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), ...","ns=3;s=""gtyp_SLD"".""Workpiece""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD
SLD,History,Variable,string,"[ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), B...","ns=3;s=""gtyp_SLD"".""History""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD
SLD,0,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[0]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,1,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[1]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,2,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[2]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,3,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[3]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,4,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[4]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,5,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[5]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,6,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[6]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,7,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[7]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,8,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[8]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,9,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[9]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,10,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[10]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,11,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[11]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,12,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[12]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,13,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[13]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,14,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[14]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,15,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[15]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,16,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[16]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,17,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[17]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,18,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[18]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,19,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SLD"".""History""[19]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[0].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/0
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[0].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/0
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[1].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/1
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[1].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/1
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[10].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/10
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[10].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/10
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[11].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/11
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[11].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/11
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[12].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/12
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[12].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/12
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[13].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/13
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[13].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/13
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[14].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/14
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[14].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/14
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[15].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/15
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[15].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/15
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[16].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/16
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[16].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/16
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[17].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/17
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[17].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/17
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[18].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/18
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[18].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/18
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[19].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/19
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[19].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/19
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[2].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/2
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[2].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/2
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[3].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/3
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[3].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/3
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[4].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/4
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[4].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/4
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[5].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/5
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[5].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/5
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[6].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/6
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[6].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/6
SLD,ldt_ts,Variable,string,1990-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[7].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/7
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[7].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/7
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[8].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/8
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[8].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/8
SLD,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SLD"".""History""[9].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/9
SLD,i_code,Variable,int,0,"ns=3;s=""gtyp_SLD"".""History""[9].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/History/9
SLD,s_id,Variable,string,0,"ns=3;s=""gtyp_SLD"".""Workpiece"".""s_id""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/Workpiece
SLD,s_type,Variable,string,,"ns=3;s=""gtyp_SLD"".""Workpiece"".""s_type""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/Workpiece
SLD,s_state,Variable,string,,"ns=3;s=""gtyp_SLD"".""Workpiece"".""s_state""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SLD/Workpiece
SSC,gtyp_SSC,Object,,,"ns=3;s=""gtyp_SSC""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal
SSC,x_Start_Park_Position,Variable,bool,False,"ns=3;s=""gtyp_SSC"".""x_Start_Park_Position""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,x_Park_Position_Reached,Variable,bool,False,"ns=3;s=""gtyp_SSC"".""x_Park_Position_Reached""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,x_Error,Variable,bool,False,"ns=3;s=""gtyp_SSC"".""x_Error""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,di_Pos_Centre_Horizontal,Variable,int,3000,"ns=3;s=""gtyp_SSC"".""di_Pos_Centre_Horizontal""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,di_Pos_Centre_Vertical,Variable,int,1400,"ns=3;s=""gtyp_SSC"".""di_Pos_Centre_Vertical""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,di_Pos_HBW_Horizontal,Variable,int,5400,"ns=3;s=""gtyp_SSC"".""di_Pos_HBW_Horizontal""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,di_Pos_HBW_Vertical,Variable,int,950,"ns=3;s=""gtyp_SSC"".""di_Pos_HBW_Vertical""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,di_Pos_Park_Horizontal,Variable,int,3000,"ns=3;s=""gtyp_SSC"".""di_Pos_Park_Horizontal""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,di_Pos_Park_Vertical,Variable,int,200,"ns=3;s=""gtyp_SSC"".""di_Pos_Park_Vertical""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,w_Threshold_White_Red,Variable,int,15782,"ns=3;s=""gtyp_SSC"".""w_Threshold_White_Red""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,w_Threshold_Red_Blue,Variable,int,21062,"ns=3;s=""gtyp_SSC"".""w_Threshold_Red_Blue""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,Horizontal_Axis,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_Axis""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Body=...","ns=3;s=""gtyp_SSC"".""Horizontal_Axis""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,Vertical_Axis,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_Axis""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Body=...","ns=3;s=""gtyp_SSC"".""Vertical_Axis""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,Workpiece,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_Workpiece""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), ...","ns=3;s=""gtyp_SSC"".""Workpiece""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,History,Variable,string,"[ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), B...","ns=3;s=""gtyp_SSC"".""History""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC
SSC,0,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[0]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,1,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[1]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,2,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[2]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,3,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[3]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,4,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[4]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,5,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[5]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,6,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[6]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,7,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[7]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,8,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[8]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,9,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[9]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,10,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[10]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,11,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[11]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,12,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[12]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,13,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[13]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,14,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[14]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,15,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[15]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,16,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[16]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,17,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[17]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,18,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[18]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,19,Variable,string,"ExtensionObject(TypeId=NodeId(Identifier='TE_""typ_History""', NamespaceIndex=3, NodeIdType=<NodeIdType.String: 3>), Bo...","ns=3;s=""gtyp_SSC"".""History""[19]",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History
SSC,ldt_ts,Variable,string,2026-08-12 10:46:17.942000+00:00,"ns=3;s=""gtyp_SSC"".""History""[0].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/0
SSC,i_code,Variable,int,100,"ns=3;s=""gtyp_SSC"".""History""[0].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/0
SSC,ldt_ts,Variable,string,2026-08-12 10:46:17.942000+00:00,"ns=3;s=""gtyp_SSC"".""History""[1].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/1
SSC,i_code,Variable,int,200,"ns=3;s=""gtyp_SSC"".""History""[1].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/1
SSC,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SSC"".""History""[10].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/10
SSC,i_code,Variable,int,0,"ns=3;s=""gtyp_SSC"".""History""[10].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/10
SSC,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SSC"".""History""[11].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/11
SSC,i_code,Variable,int,0,"ns=3;s=""gtyp_SSC"".""History""[11].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/11
SSC,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SSC"".""History""[12].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/12
SSC,i_code,Variable,int,0,"ns=3;s=""gtyp_SSC"".""History""[12].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/12
SSC,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SSC"".""History""[13].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/13
SSC,i_code,Variable,int,0,"ns=3;s=""gtyp_SSC"".""History""[13].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/13
SSC,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SSC"".""History""[14].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/14
SSC,i_code,Variable,int,0,"ns=3;s=""gtyp_SSC"".""History""[14].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/14
SSC,ldt_ts,Variable,string,1601-01-01 00:00:00+00:00,"ns=3;s=""gtyp_SSC"".""History""[15].""ldt_ts""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/15
SSC,i_code,Variable,int,0,"ns=3;s=""gtyp_SSC"".""History""[15].""i_code""",Objects/Objects/DeviceSet/PLC/DataBlocksGlobal/gtyp_SSC/History/15
